4744289	4744323	0
4822677	4822816	0
12498537	12498607	0
4911233	4911312	2
4754016	4754033	0
15686050	15686061	0
4533244	4533357	0
4782044	4782081	0
4652177	4652464	0
7101996	7102793	1
4924040	4924164	0
8005526	8005976	5
4707350	4707372	0
12490980	12491169	0
4660850	4660891	0
7067312	7067447	2
4745479	4745497	0
4793815	4793818	0
4919363	4919623	0
4688399	4688496	2
4764224	4764245	0
15717111	15717130	0
4781947	4782037	0
4839963	4840504	2
4850551	4850646	0
4623271	4623277	0
4782118	4782143	0
4619544	4619587	0
12467289	12467713	3
7164307	7164313	0
4862463	4862488	0
4757914	4758052	0
4862728	4863292	3
15136918	15136924	0
4682671	4682928	1
15671635	15671637	0
7107146	7107211	1
4851060	4851062	0
7113143	7113405	0
4661271	4661320	0
4702301	4702332	0
4746986	4747346	1
4609121	4609126	0
7167948	7168528	2
12487898	12488103	0
4705697	4706016	0
4643682	4643716	0
7085701	7085765	1
12536525	12536674	0
7980484	7980486	0
7160685	7160686	0
7165301	7165314	0
4662041	4662119	2
4513441	4513445	0
4805849	4806030	1
4795947	4795961	0
15726512	15726514	0
4886257	4886340	0
14447474	14447511	0
15145663	15145672	0
15130690	15130696	0
4674819	4674996	3
4917979	4918029	0
4747391	4747404	0
15671180	15671184	0
4720497	4720621	0
15133942	15134017	1
12519222	12519242	0
4785666	4785723	0
4540921	4540924	0
4560982	4561150	3
4870313	4870370	0
4600159	4600389	3
4540470	4540592	0
7109838	7109933	1
7165181	7165238	0
4780103	4780287	3
4822460	4822651	0
4864349	4864420	0
7165016	7165088	0
4843744	4844096	1
4807551	4807880	1
4845260	4845549	1
4657377	4657391	0
15727933	15727937	0
4804155	4804212	0
4865619	4865635	0
7146516	7147013	2
4825088	4825096	0
4822667	4822668	0
7100761	7100776	1
4585153	4585177	0
4582618	4582630	0
4751405	4751437	0
7083333	7083366	0
4720484	4720493	0
12503042	12503153	0
15692578	15692603	0
4770225	4771460	6
4581791	4581793	0
4797760	4797846	1
15149483	15149514	0
12504571	12504596	0
8005262	8005285	1
7076738	7077067	0
4826834	4826866	0
4831128	4831397	2
4745694	4745818	0
4751987	4752173	0
4569644	4569802	1
4782306	4782318	0
7162004	7162093	0
4656552	4656611	0
15131798	15131830	0
15695540	15695553	0
4549394	4549400	0
15737891	15737929	0
4710417	4710679	3
4884288	4884317	0
4804017	4804036	0
4831749	4832094	3
4519347	4519625	0
7132504	7132669	1
4687804	4687902	0
15700346	15700353	0
4581789	4581790	0
4644446	4644510	0
7166038	7166159	0
4667819	4667843	0
4554439	4554468	0
7068029	7068141	3
4653159	4653163	0
4876245	4876515	1
4660571	4660668	1
7066667	7067242	10
4708429	4708439	0
4861144	4861149	0
12533054	12533059	0
4707343	4707349	0
4804401	4804420	0
4540620	4540651	0
4679923	4679936	0
4884905	4885157	1
12505095	12506045	7
4526719	4526721	0
7165738	7165823	0
4595622	4595911	2
7172021	7172064	1
12497062	12497067	0
15691780	15691794	0
4635965	4635971	0
4707098	4707107	0
4743748	4743822	0
15723946	15723951	0
4818581	4818661	0
4582746	4582769	0
7090157	7090174	0
7990063	7990446	2
4863316	4863396	0
7999117	7999125	0
4546371	4546437	0
4832129	4832130	0
12518586	12518587	0
8004001	8004183	0
4762162	4762200	0
7110823	7110937	0
7130488	7131054	3
4681106	4681217	0
4674358	4674364	0
4821479	4821654	0
12472664	12472992	0
4576287	4577035	8
4788450	4788563	1
7071291	7071579	2
4880489	4880555	0
4682467	4682650	0
4735375	4735882	1
4728714	4728754	0
7099708	7100290	1
12497989	12498330	1
4899175	4899250	0
7996790	7996797	0
12530416	12530684	2
15708379	15708386	0
4848033	4848082	0
15686911	15686918	0
4612334	4612351	0
4580358	4580744	2
12470264	12470289	1
4882910	4882996	0
4863467	4863516	0
4556399	4556605	0
4605393	4605433	1
4869778	4869906	0
4686334	4686512	5
15697919	15697928	0
15673807	15673812	0
7170683	7171154	4
4674365	4674399	0
4899258	4899267	0
4614682	4614684	0
4528456	4528457	0
14447941	14447962	0
7127555	7127576	0
8005387	8005423	0
7123641	7123747	0
15677186	15677350	0
4678266	4678267	0
4511477	4511483	0
4784161	4784333	1
8001199	8001248	0
4549601	4549608	0
12521119	12521197	0
8001355	8001518	2
7114083	7114109	0
4526916	4526997	0
4831615	4831747	1
4836333	4836362	0
8005308	8005350	0
4581611	4581670	0
15677955	15677959	0
7068870	7069065	1
12529275	12529336	1
15148673	15149444	5
4751273	4751319	0
4768014	4768251	2
12529629	12529633	0
12485397	12485413	0
4843617	4843655	1
4822176	4822345	0
7132180	7132364	1
4548309	4548474	0
15742549	15742560	0
7134680	7134705	0
4587524	4587535	0
12529468	12529473	0
4732431	4732732	0
4901720	4901750	0
4679747	4679921	1
4540821	4540824	0
4758361	4758500	1
7092974	7092979	0
4652783	4652885	0
15131854	15131943	0
4809407	4809499	1
15727993	15728000	0
4702581	4702751	0
12491205	12491669	3
4564834	4564856	0
4614298	4614681	5
15674638	15674699	0
15671773	15671783	0
12543305	12543311	0
4660962	4661099	0
4756941	4757725	4
12539406	12539662	1
15131708	15131736	0
4760634	4761016	1
7073202	7073219	0
4687791	4687794	0
15694533	15694761	2
7985557	7985569	0
7125357	7126127	3
15741064	15741205	0
15708408	15708410	0
4746624	4746642	0
4783639	4783797	0
7177175	7177632	4
15704822	15704837	1
15146892	15146953	0
15718528	15718657	0
4660945	4660961	1
4870096	4870128	0
4875963	4876078	2
4654234	4654263	0
4749177	4749511	1
12526070	12526194	0
7110940	7110945	0
4762838	4763720	2
4745819	4745822	0
4621762	4621763	0
4701863	4702230	1
12519928	12520576	2
7132814	7132907	0
4804706	4804925	1
4865751	4866271	2
4925093	4925200	0
15673738	15673776	0
4708784	4709059	1
15694906	15694915	0
7992204	7992298	2
12511055	12511173	3
7120077	7120138	0
4811112	4811919	2
4560724	4560813	2
4911929	4912203	1
4920053	4920149	0
4670497	4670508	0
12534868	12534936	0
7107212	7107418	0
12525178	12525245	1
4593504	4593510	0
15709512	15710010	0
4582384	4582437	0
15743305	15744026	7
4786591	4786664	0
4546959	4546978	0
4889412	4889541	1
4544569	4544902	0
4540712	4540715	0
14448525	14448527	0
12484888	12485221	3
4633138	4633146	0
4785363	4785376	0
7136671	7136758	1
7980415	7980418	0
15727283	15727297	0
7134515	7134516	0
7990684	7990758	0
7132457	7132481	0
7176935	7177091	0
4657404	4657482	0
4582781	4582783	0
15703736	15703770	1
4654185	4654199	0
8000763	8000807	0
4687132	4687375	2
4611893	4611960	1
4717554	4717801	1
4558013	4558371	4
14447575	14447579	0
15722379	15722758	3
15700444	15700709	1
12496727	12496741	0
4787535	4787609	0
4621765	4622022	1
4862365	4862421	2
4723349	4723806	1
12504761	12504896	2
4557283	4558012	6
4541721	4543617	2
7092997	7093024	0
4656837	4656955	1
7071584	7071779	2
4902816	4902825	0
4606738	4606944	0
4743865	4743934	0
4613953	4614105	0
4685691	4685753	0
15141224	15141278	0
12528081	12528087	0
12487839	12487892	0
4540765	4540783	0
8004964	8004990	0
15690886	15690990	3
4804041	4804052	0
7158888	7158901	0
15686129	15686305	0
4589091	4589109	0
4748342	4748498	1
12536173	12536413	3
4548036	4548067	0
4803969	4804007	0
4753975	4754011	0
4728533	4728615	0
4615123	4615124	0
15671967	15671977	0
4699424	4700238	2
12533103	12533126	1
4730786	4730797	0
4906432	4906474	0
15742333	15742382	0
7992479	7992638	3
7123983	7124005	0
7171768	7171816	1
4673425	4673446	1
4549030	4549384	2
4580746	4580753	0
7096015	7096539	5
15729470	15729588	0
4655320	4655417	0
15711192	15711342	0
14448622	14448641	0
4581993	4582366	1
7081674	7081857	1
4604733	4604814	1
4582717	4582731	0
7985705	7985721	1
12467714	12468390	4
4633112	4633115	0
4678278	4678282	0
4566447	4566496	2
7174642	7174929	1
14448665	14449319	1
4874197	4874601	3
4828513	4828520	0
4653103	4653149	0
7980856	7981175	1
15137161	15137363	0
12529652	12529678	0
15697997	15698048	0
4831399	4831561	3
14447870	14447905	1
4862532	4862556	0
7169477	7169641	1
4669045	4669206	1
4743482	4743621	0
14447460	14447468	0
12513054	12513552	3
4519711	4520644	5
15723619	15723623	0
4670444	4670454	0
4672273	4672388	0
7131444	7131472	0
4828895	4829041	2
7119960	7119965	0
4668844	4668891	0
15724552	15724556	0
4670420	4670433	0
4578819	4578911	0
4887463	4887934	6
12526195	12526499	2
4754445	4754483	0
4551320	4552886	3
7165278	7165286	0
12467111	12467127	0
7984542	7985510	5
7134646	7134658	0
4863717	4863723	0
4679993	4680037	0
4891695	4891712	1
4700280	4700574	0
7142515	7142840	3
4622285	4622310	0
15742418	15742424	0
4868838	4869079	0
12516091	12516096	0
15733920	15733921	0
4829082	4829333	0
4617205	4617210	0
4650333	4651102	3
7996614	7996700	0
15727614	15727618	0
4743719	4743737	0
12508728	12508867	2
4834548	4834588	0
8006264	8006284	1
4889933	4890047	1
4545096	4545263	0
12532226	12532231	0
15705182	15705196	0
15742947	15743053	1
15673550	15673572	0
4807158	4807163	0
15707546	15707550	0
4623850	4623898	0
4873534	4873606	1
4734917	4735049	1
4627004	4627007	0
4859618	4859667	1
4579543	4579551	0
15671786	15671793	0
4643062	4643099	0
15142121	15142134	0
12516066	12516084	0
15699580	15699669	1
7160759	7160774	0
4539871	4540128	0
4627212	4627286	1
4697531	4698400	0
4526559	4526699	0
4548753	4548787	0
4529174	4529228	0
4741091	4741096	0
7996757	7996759	0
7996501	7996613	0
15723302	15723309	0
12529579	12529586	0
4537935	4538000	0
4669677	4669718	0
4546235	4546238	0
4832213	4832217	0
12503367	12503643	2
4564719	4564830	0
15671400	15671413	0
4656414	4656483	0
4514741	4514750	1
15681219	15681246	1
7088169	7088187	0
4800894	4800895	0
4759447	4760227	2
12496342	12496349	0
4688243	4688385	0
4727804	4727812	0
12521324	12521466	6
7176893	7176895	0
15718899	15718907	0
15728491	15728791	2
4727939	4728169	0
4668835	4668838	0
4677558	4677628	0
15729610	15730013	1
4760471	4760504	0
4688194	4688233	0
12539798	12539830	0
4536279	4536297	0
4635224	4635771	1
7075080	7075285	2
4681939	4681970	0
4667270	4667285	0
12527142	12527224	0
15723919	15723930	0
15137747	15137896	0
4707378	4707405	0
4915300	4915717	1
7083374	7083398	0
7127755	7128250	1
7124400	7124591	1
12530224	12530228	0
4638221	4638270	0
4613501	4613700	0
4514504	4514511	0
4889823	4889889	1
15141506	15141630	2
15730037	15730042	0
4715099	4715102	0
15739655	15739750	0
7072217	7072230	0
4609757	4609877	0
12532848	12532896	0
4731542	4731659	0
4660913	4660944	0
4598978	4599249	2
4608230	4608265	0
4828875	4828889	0
7070833	7070855	0
4920862	4920867	0
12515720	12515734	0
15138083	15138090	0
4893746	4893764	0
4653479	4653529	0
15700931	15701074	0
4616077	4616210	1
4905817	4905871	0
4652466	4652468	0
4656961	4656969	0
15721259	15721264	0
15727863	15727867	0
4582792	4582850	2
4582890	4583407	4
12485292	12485309	1
15721484	15721503	0
4804276	4804297	0
4754202	4754353	1
4540745	4540754	0
4896603	4896706	0
4704122	4704175	0
12507750	12508605	4
4825206	4825233	1
4830409	4830410	0
12532922	12532937	0
12495848	12495912	0
7983470	7983534	0
15724503	15724524	0
4638623	4638627	0
4554248	4554424	0
4755403	4755595	3
15725971	15725983	0
4878208	4878233	0
4591587	4591617	0
4707228	4707341	0
4905782	4905789	0
12474785	12474823	0
4654980	4655312	5
4548113	4548303	1
4808054	4808131	0
4751131	4751152	0
15700378	15700436	0
15697844	15697859	1
4753730	4753778	0
4732053	4732182	0
15140341	15140354	0
4815131	4815270	1
4537379	4537557	1
12504628	12504636	0
4570175	4570210	1
4633231	4633267	0
4746589	4746596	0
15693357	15693644	1
4622023	4622037	0
4705309	4705320	0
4769909	4769947	0
4901029	4901068	0
7119634	7119652	0
4896064	4896422	2
12510598	12510649	0
4757751	4757781	0
4848083	4848108	0
4716107	4716143	0
4754398	4754424	1
4901114	4901551	1
12521292	12521300	0
7990491	7990683	0
4688078	4688082	0
15726920	15726922	0
7092906	7092914	0
4519056	4519190	0
4843717	4843720	0
4863683	4863686	0
4767820	4767895	1
14449381	14449469	2
7987699	7987902	0
4707916	4708194	6
4677183	4677373	0
4808401	4808681	1
4915272	4915297	0
4883608	4883632	0
7111443	7111876	3
4714845	4714880	0
7093142	7093166	0
4615611	4615803	0
7110959	7110985	0
4715155	4715639	1
7103000	7103541	1
4676049	4676081	0
4661437	4661895	1
4526308	4526323	0
4822661	4822663	0
4902659	4902699	0
4609154	4609185	0
4807104	4807110	0
4776725	4776740	1
4593887	4593962	0
7993388	7993552	1
15673970	15673983	0
14448603	14448610	0
4881851	4881852	0
4609196	4609748	7
7123771	7123924	0
4732754	4733241	4
15717015	15717105	0
12500452	12500453	0
7121764	7121842	0
7093227	7093818	10
7139363	7139625	1
4617866	4617882	0
4727617	4727627	0
12521973	12522072	0
8001696	8001728	0
15708356	15708361	0
4669729	4669740	0
7989244	7989862	1
14448042	14448077	0
4866275	4866280	0
12511559	12511571	0
7091331	7091379	0
7993740	7993786	0
4528381	4528409	0
4750386	4750593	1
4562915	4563845	7
12533410	12533447	0
4547138	4547152	0
12528021	12528025	0
15148570	15148672	1
4670336	4670344	0
4669516	4669573	0
4796241	4796304	0
15726937	15726940	0
4815737	4816016	2
4822670	4822672	0
4724428	4724493	0
4602224	4602365	0
4626982	4626992	0
4559318	4559332	0
15743108	15743125	0
7178907	7179170	3
4569803	4569907	1
12519186	12519201	0
15137369	15137375	0
4595138	4595144	0
7108083	7108785	3
4707162	4707194	0
12533087	12533100	0
15728798	15728927	2
4886564	4886747	3
4686681	4686783	0
15742643	15742750	1
15677107	15677141	0
4636020	4636026	0
4915891	4916415	3
4576037	4576080	1
12516223	12516228	0
12497500	12497514	0
12542817	12542894	0
4864316	4864326	0
4830209	4830249	0
4863399	4863433	0
4743625	4743674	0
7978888	7979107	3
4922631	4922656	0
4907369	4907446	0
4797253	4797581	5
4626077	4626081	0
4706669	4706684	1
4653905	4654038	0
15721669	15721697	0
12498415	12498424	0
8005174	8005247	0
15723963	15723971	0
7103543	7103556	0
15711600	15711622	0
15686892	15686895	0
4911435	4911449	0
4863850	4864011	0
7161922	7161948	0
12503816	12504204	5
7999277	7999918	1
4565435	4565583	0
15696740	15696815	2
4722367	4722394	0
4878959	4878962	0
4634322	4634600	0
7141400	7141408	0
4809262	4809271	0
12510834	12511050	1
4832391	4832564	2
4911460	4911466	0
15140045	15140098	0
12513553	12514122	4
7995189	7995255	0
4664698	4664707	0
4698725	4699181	3
4661206	4661221	0
12504453	12504505	0
12532161	12532163	0
15738606	15738607	0
4863767	4863770	0
4889782	4889791	0
4787116	4787285	1
4783818	4783990	0
4545284	4545299	0
7135555	7135562	0
4890060	4890879	2
4521596	4521742	0
4754489	4754871	4
15133012	15133041	0
4804120	4804148	0
4841180	4841183	0
4614863	4615122	0
7135620	7135816	0
4622736	4622750	0
12542977	12543035	1
7080974	7081024	0
12528093	12528163	0
15675988	15676997	2
12484816	12484819	0
4733979	4734332	0
15131957	15132013	0
4653289	4653293	0
4638846	4639151	0
12534267	12534459	0
4749809	4749984	1
4726806	4727034	0
12533476	12533495	0
12498627	12498697	0
4924218	4924313	0
4518512	4518639	0
12473744	12473877	1
12540465	12541083	1
4587666	4588555	2
4688149	4688152	0
4671337	4671354	0
4723208	4723225	0
4905872	4905983	0
4540149	4540187	0
4766683	4766744	0
4731041	4731309	4
15723334	15723553	1
15716337	15716363	0
4604655	4604672	0
12495295	12495759	3
14448016	14448021	0
15133226	15133303	2
4632472	4632523	0
4707129	4707132	0
15673334	15673336	0
12491917	12491958	1
7136650	7136670	0
4634756	4634761	0
12532244	12532245	0
4566784	4567218	2
12511501	12511504	0
4640861	4640951	0
4723279	4723282	0
12532191	12532195	0
4728872	4729135	0
4631129	4631742	8
4581676	4581678	0
7126191	7126196	0
4809728	4809746	0
4688033	4688039	0
4859851	4860155	1
4685937	4686320	9
4708202	4708220	0
4635930	4635960	0
4902531	4902647	1
15719768	15719888	1
12489606	12489909	0
4553465	4553466	0
4676227	4676370	1
4588558	4588783	1
4669402	4669514	1
4889895	4889916	0
4595350	4595499	0
4722784	4722881	0
4627043	4627170	0
4902905	4903326	1
12511200	12511247	0
12540034	12540040	0
15721415	15721464	0
4904879	4905258	3
4873888	4873938	0
7110986	7110997	0
8004487	8004880	4
4758755	4758800	0
15742225	15742285	0
7119930	7119938	0
4591026	4591221	3
15721307	15721309	0
12473014	12473027	2
4522936	4522963	0
4781479	4781807	1
4839626	4839864	4
15694969	15694994	0
15691695	15691715	0
4604087	4604110	1
7142848	7142882	0
4626073	4626074	0
4720947	4720953	0
4742235	4742244	0
4654275	4654288	0
7095419	7095583	1
4636696	4636843	1
4540399	4540463	1
15721190	15721221	0
4652972	4652981	0
15683596	15683951	1
7980204	7980224	0
7140105	7140713	1
4840805	4840947	0
7126294	7126345	0
4634606	4634755	0
12477575	12477590	0
7095593	7095718	0
4770167	4770215	3
4906544	4907178	3
15731990	15732024	0
4549803	4550046	0
12484232	12484236	0
4747886	4748018	2
15674286	15674343	0
4707703	4707893	3
4865548	4865566	0
4670465	4670471	0
15708537	15708706	1
4787922	4788072	3
4643954	4643958	0
4825123	4825166	1
4566405	4566406	0
7106765	7107142	2
4785464	4785508	0
15693981	15694530	1
4695381	4695632	0
15740686	15741055	2
8004419	8004485	0
7093026	7093031	0
15684299	15684331	1
12471078	12471097	0
15677150	15677181	0
4912215	4912308	0
4609193	4609195	0
4841184	4841252	1
7088250	7089191	1
4554771	4554839	0
4868616	4868730	2
4846626	4846627	0
4637714	4638199	0
4794424	4794739	3
4633380	4633384	0
4593826	4593832	0
15721365	15721410	0
15730709	15730856	0
4562260	4562272	0
4632053	4632367	3
4902884	4902902	0
4539055	4539849	1
4533368	4534347	0
4906475	4906502	0
4714483	4714835	1
7123751	7123764	0
4559422	4559564	0
12533317	12533381	0
15681248	15681263	0
15743140	15743304	0
4904350	4904355	0
4892010	4892656	1
4562494	4562914	0
4848700	4848809	1
4621610	4621760	1
4594037	4594057	0
4591304	4591389	0
4620293	4620480	0
4572087	4572096	0
4767661	4767732	0
4723231	4723264	0
4845620	4846298	2
4789177	4789649	2
15674045	15674046	0
12516465	12516854	2
4676146	4676156	0
4861182	4861445	2
7164421	7164539	0
7167339	7167352	0
4545709	4545995	1
12543269	12543280	0
4559639	4560024	2
4875489	4875568	0
4617883	4618137	1
4699184	4699420	2
4835680	4835713	0
4834486	4834488	0
4785386	4785457	0
4848845	4849017	0
12532619	12532835	1
7129888	7130279	1
4762454	4762478	0
4562243	4562249	0
7066363	7066654	2
4620080	4620244	0
15672201	15672274	0
15140504	15140586	1
4571677	4572086	1
4746603	4746609	0
4563846	4564104	2
12508609	12508727	0
4810708	4810826	0
4688499	4688935	4
4583635	4583716	0
4586057	4586396	2
15723834	15723842	0
4846776	4847150	1
4848172	4848541	0
7091079	7091115	1
4597286	4597360	0
4685043	4685054	0
4629678	4629983	0
4916597	4916635	0
7134523	7134560	0
4791158	4791418	3
4687539	4687780	1
12485681	12485876	3
4841406	4841436	3
12516030	12516060	1
15684349	15685579	4
7093035	7093043	0
15742590	15742637	0
4890049	4890050	1
15721617	15721637	0
15695075	15695490	0
4589053	4589063	0
15133310	15133454	1
4757846	4757851	0
15673996	15674028	0
4819740	4820470	2
4603211	4603475	0
12534998	12535411	2
4592281	4592461	0
15733622	15733705	0
4816337	4816886	2
12494259	12494499	2
12532247	12532538	0
4548695	4548749	0
15698077	15698193	0
12473187	12473506	0
7979129	7979237	2
15671029	15671031	0
12468755	12469627	9
12541420	12541426	1
4599253	4599295	1
4831020	4831121	1
4751441	4751610	0
4763932	4764217	0
4730281	4730745	2
7124085	7124181	0
7088020	7088023	0
15732186	15732187	0
4809314	4809404	0
15726533	15726566	0
4818078	4818292	0
4756374	4756913	6
15744314	15744346	0
4880165	4880205	0
15672481	15672655	0
15680715	15680795	0
12484240	12484280	0
7987278	7987528	2
4612160	4612220	0
4911333	4911401	0
4667316	4667340	0
15671156	15671161	0
4768253	4768254	0
7121402	7121546	0
4788372	4788417	0
15740082	15740516	2
7069066	7069241	4
4755879	4756179	4
12511749	12511770	0
4604852	4605043	0
4759315	4759380	0
4846624	4846625	0
4766748	4766911	0
4678460	4679300	2
12487687	12487823	0
4660892	4660912	0
4624024	4624484	2
4634601	4634602	0
4566102	4566343	0
4684417	4684877	4
12472403	12472471	0
15137981	15137999	0
15741218	15741424	1
15134133	15134244	1
4832135	4832150	0
15671164	15671175	0
4536308	4536500	0
4891248	4891480	0
4541127	4541711	2
4702796	4703168	2
4808942	4809043	0
4589183	4589285	0
4540658	4540667	0
4680133	4680142	0
4672537	4672576	0
12539709	12539721	0
4677814	4677921	0
12520592	12520786	1
4754364	4754387	0
4685247	4685340	0
4736837	4736839	0
4608139	4608222	0
4848120	4848126	0
15137904	15137918	0
4847151	4847615	2
4785917	4785932	0
7175134	7175824	4
4803450	4803513	0
4862436	4862445	0
15672708	15672807	0
7075562	7075793	2
4857957	4858001	1
4670517	4670875	1
